path,description
/UF/UF0301/UF0301A/FoUuSvfin,"""Education and research"", ""Research and development in Sweden"", ""Totals"", ""Total expenditure on intramural R&D by sector of performance and source of finance, SEK million. Every other year 2007 - 2021"""
/UF/UF0301/UF0301A/FoUuMotsv,"""Education and research"", ""Research and development in Sweden"", ""Totals"", ""Total expenditure for extramural R&D by funding sector and recipient, SEK million. Every other year 2007 - 2021"""
/UF/UF0301/UF0301A/FoUpSvanst,"""Education and research"", ""Research and development in Sweden"", ""Totals"", ""Total personnel in intramural R&D by sector of performance, sex, occupation and form of employment. Year 2007 - 2022"""
/UF/UF0301/UF0301A/FoUpSvreg,"""Education and research"", ""Research and development in Sweden"", ""Totals"", ""Internal personnel in intramural R&D by sector of performance, occupation and region. Every other year 2007 - 2021"""
/UF/UF0301/UF0301F/UF0302SNI07T10N,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""R&D intensity in the Business Enterprise sector. Year 2013 - 2021"""
/UF/UF0301/UF0301F/FoUuFtgutg,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Business enterprise sector’s expenditure for intramural R&D by type of cost and industry. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUuFtgfin,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Business enterprise sector’s expenditure for intramural R&D by source of funds and industry. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUuFtgfou,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Business enterprise sector’s expenditure for intramural R&D by type of R&D and industry. SEK million, every other year 2013 - 2021"""
/UF/UF0301/UF0301F/FoUuFtgpg,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Business enterprise sector’s expenditure for intramural R&D by product filed and type of cost. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUuFtgstrl,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Business enterprise sector’s expenditure for intramural R&D by size class and industry. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUuFtgmot,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Business enterprise sector’s expenditure for extramural R&D by receiving unit and industry. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUpFtgyrke,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Internal R&D personnel in the Business enterprise sector by sex, industry, and occupation. Headcount and full-time equivalents, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUpFtgstrl,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Internal R&D personnel in the Business enterprise sector by sex, industry, and size class. Headcount and full-time equivalents, every other year 2007 - 2021"""
/UF/UF0301/UF0301F/FoUpFtgutb,"""Education and research"", ""Research and development in Sweden"", ""Business enterprise sector"", ""Internal R&D personnel in the Business enterprise sector with a doctoral degree by sex and industry. Headcount, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUuOffutg,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for intramural R&D by region and type of cost. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUuOffou,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for intramural R&D by region and type of R&D. SEK million, every other year 2013 - 2021"""
/UF/UF0301/UF0301O/FoUuOffNabs,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for intramural R&D by region and socio-economic objective. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUuOffin,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for intramural R&D by region and source of funds. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUuOfford,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for intramural R&D by region and fields of research and development. SEK million, every other year 2015 - 2021"""
/UF/UF0301/UF0301O/FoUuMotoff,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for extramural R&D by region and receiving unit. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUuFinoff,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for extramural R&D by region and source of funds. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUuNabsoff,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Government sector’s expenditure for extramural R&D by region and socio-economic objective. SEK million, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUpOffutb,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Internal R&D personnel in the Government sector with a doctoral degree by sex and region. Headcount, every other year 2007 - 2021"""
/UF/UF0301/UF0301O/FoUpOfford,"""Education and research"", ""Research and development in Sweden"", ""Government sector"", ""Internal R&D personnel in the Government sector by sex, region, occupation, and fields of research and development. Headcount, every other year 2007 - 2021"""
/UF/UF0301/UF0301U/UoHUtgLaroAmne,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Higher education sector’s expenditure for intramural R&D by higher education institution, type of cost and fiends of research and development. SEK million, every other year 1993 - 2021"""
/UF/UF0301/UF0301U/UoHUtgLaroAmneFina,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Higher education sector´s expenditure for intramural R&D by fields of research and development, higher education institution, type of cost and source of funds. SEK million, Every other year 2011 - 2021"""
/UF/UF0301/UF0301U/UoHindAntFoU,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector. Headcount and full-time equivalents, every other year 2005 - 2021"""
/UF/UF0301/UF0301U/UoHIndAnstHelArsvb,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector by sex and higher education institution. Headcount, number of full-time employees and full-time equivalents, every other year 2005 - 2021"""
/UF/UF0301/UF0301U/FoUpUoHreg,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector by region, sex and fields of research and development. Full-time equivalents, every other year 2013 - 2021"""
/UF/UF0301/UF0301U/FoUpUoHford,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector by sex, higher education institution, employment category and fields of research and development. Full-time equivalents, every other year 2013 - 2021"""
/UF/UF0301/UF0301U/FoUpUoHarb,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector by sex, higher education institution, employment category, fields of research and development and activity. Full-time equivalents and share of total work hours, every other year 2013 - 2021"""
/UF/UF0301/UF0301U/FoUpUoHomf,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector by sex, employment category and extent of employment. Work hours, every other year 2013 - 2021"""
/UF/UF0301/UF0301U/FoUpUoHutb,"""Education and research"", ""Research and development in Sweden"", ""Higher education sector"", ""Internal R&D personnel in the Higher education sector by sex, higher education institution, employment category and level of education. Full-time equivalents, every other year 2013 - 2021"""
/UF/UF0301/UF0301P/FoUPersArsv,"""Education and research"", ""Research and development in Sweden"", ""Private non-profit sector"", ""Internal R&D personnel in the private non-profit sector by sex. Headcount and full-time equivalents, every other year 2003 - 2017"""
/UF/UF0301/UF0301P/FoUfinansK,"""Education and research"", ""Research and development in Sweden"", ""Private non-profit sector"", ""Private non-profit sector’s intramural R&D expenditure by source of funds. SEK million, every other year 2011 - 2017"""
/UF/UF0301/UF0301P/FoUtypUtgift,"""Education and research"", ""Research and development in Sweden"", ""Private non-profit sector"", ""Private non-profit sector’s intramural R&D expenditure by type of cost. SEK million, every other year 2011 - 2017"""
/UF/UF0301/UF0301P/FoUUtgMott,"""Education and research"", ""Research and development in Sweden"", ""Private non-profit sector"", ""Private non-profit sector’s intramural R&D expenditure by receiving unit. SEK million, every other year 2011 - 2017"""
/UF/UF0301/UF0301Z/UF0302SNI07T08,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Regional distribution of enterprises R&D. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/UF0302SNI07T10,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D intensity in the Business Enterprise sector. Year 2013 - 2015"""
/UF/UF0301/UF0301Z/UF0302SNI07T07,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Enterprises expenditures for intramural R&D by product group and industry. SEK million, every other year 2009 - 2013"""
/UF/UF0301/UF0301Z/FoULoKDriftNY,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D by type of unit, region and type of cost. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoUMYDriftY,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D, by government agency and type of cost. Every other year 2005 - 2017"""
/UF/UF0301/UF0301Z/FoULoKMottagN,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for extramural R&D assignments/support by type of unit, region and receiving units. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoUMYMottag,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for extramural R&D support/assignments, by government agency and receiving units. Every other year 2005 - 2017"""
/UF/UF0301/UF0301Z/FoULoKFinansN,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D and extramural R&D assignments/support  by type of unit, region and source of funds. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoULoKAndamalN,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D and extramural R&D assignments/support by type of unit, region and socio-economic objective. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoUMYFinans,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D and extramural R&D assignments/support, by government agency and source of funds. Every other year 2005 - 2017"""
/UF/UF0301/UF0301Z/FoUMYAndamal,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D and extramural R&D assignments/support, by government agency and socio-economic objective. Every other year 2005 - 2017"""
/UF/UF0301/UF0301Z/FoUMYAndamalU,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""Total expenditure for intramural R&D and extramural R&D assignments/support focusing on general advancement of knowledge, by government agency and field of science. Every other year 2005 - 2017"""
/UF/UF0301/UF0301Z/FoUMYRegionKon,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", "" 2005 - 2017"""
/UF/UF0301/UF0301Z/FoULoKTotalN,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcount and full time equivalents) and total expenditure for intramural R&D and extramural R&D assignments/support by county and type of unit. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoUMYTotal,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcount and full time equivalents) and total expenditure for intramural R&D and extramural R&D assignments/support, by government agency. Every other year 2005 - 2017"""
/UF/UF0301/UF0301Z/FoULoKKonYrke,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcount and full time equivalents) in intramural R&D by region, type of unit, sex and occupation. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoULoKKonDiscipN,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcount) in intramural R&D by type of unit, region, sex and field of science. Every other year 2011 - 2017"""
/UF/UF0301/UF0301Z/FoUMYKonDiscip,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcount) in intramural R&D, by government agency, sex and field of science. Every other year 2011 - 2017"""
/UF/UF0301/UF0301Z/FoUMYKonForsk,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcount) holding a doctoral degree, by government agency and sex. Every other year 2007 - 2017"""
/UF/UF0301/UF0301Z/FoUMYKonYrkeN,"""Education and research"", ""Research and development in Sweden"", ""Older statistics"", ""R&D personnel (headcounts and full time equivalents) in intramural R&D activities, by government agency, sex and occupation. Every other year 2007 - 2017"""
